Array.ORF;rep1;rep2;FY5;log.mean.mol;log.median.mol;Pramila.Hits;Spellman.Hits;Orlando.Hits;Granovskaia.Hits;Kelliher.Hits
YHR050W;-0.05189;-0.03039;10.2543108534;6.83879418350838;6.87883211723689;1;0;0;0;1
YHR055C;-0.04553;-0.02557;8.4360677448;8.00175508317816;7.78081904937421;1;0;0;0;0
YHR057C;0.02667;0.08704;9.8834455629;7.77572283152411;7.74050948023059;0;0;0;0;1
YHR061C;-0.01509;-0.04797;8.0310776496;7.42309760851369;7.28892769452126;1;1;1;1;1
YHR067W;-0.1819;-0.17972;8.1516689154;6.94320530381143;6.87898946889777;0;1;0;0;1
YHR071W;0.01501;0.00027;9.1116904066;7.28406183896062;7.28406183896062;1;0;0;0;0
YHR075C;-0.0849;-0.27859;8.971915612;7.00213549816958;7.13785129141212;0;0;0;1;1
YHR076W;-0.02432;-0.06701;9.5532282058;8.76331299164601;8.81922068247594;0;0;0;0;1
YHR078W;0.00724;0.02631;8.9290360666;6.40764218564678;6.30914928966655;0;0;0;0;1
YHR080C;-0.08892;-0.02141;7.858986623;6.72734352770476;6.84587987526405;0;0;1;0;0
YHR086W;-0.35875;-0.37856;8.5213489922;7.87282767318342;7.90701531488455;1;1;1;1;1
YHR087W;-0.02655;-0.11242;9.0685986352;10.6844748765807;9.79348108955853;0;0;1;0;0
YHR089C;-0.48645;-0.38977;12.1020935753;9.87631136883603;9.87191033373693;1;0;0;0;0
YHR092C;0.05482;0.01941;7.5192047987;7.92120865147863;7.7378879852359;1;1;0;1;0
YHR094C;0.00048;-0.02755;12.3621149681;9.00948256347853;8.82909899865872;0;1;0;0;0
YHR096C;0.09215;0.09269;8.8494488752;7.58041667280863;6.96627776344765;1;0;0;0;0
YHR097C;-0.01768;0.02517;7.2874269179;8.48245947329916;8.29635009914991;1;0;0;0;0
YHR098C;-0.80053;-0.85001;8.7285243637;8.95402943655346;8.78926627679721;0;1;0;0;1
YHR102W;0.25107;0.21038;8.1967271241;7.46331342954926;7.50714107972761;0;0;0;0;1
YHR104W;0.10727;0.01871;10.6820702421;9.62951583752796;9.57764432092528;1;0;1;0;0
YHR105W;0.03339;0.05967;6.5825310307;8.12994036624348;7.62990458817664;0;0;0;0;1
YHR106W;0.0233;0.02501;7.933732606;7.97177158993871;7.16951158325002;1;1;0;0;1
YHR108W;0.03963;0.00707;10.9889567207;9.00409454527883;8.8506476826333;1;1;1;0;0
YHR109W;-0.07653;0.01743;7.4949704884;7.36174601209303;7.38295504328027;0;0;0;0;1
YHR110W;-0.06849;0.03064;11.7344100165;7.5211140638955;7.40886921472177;0;1;1;1;1
YHR113W;0.01883;-0.03859;10.9875460192;9.12386866386368;8.61593014364711;1;1;1;0;0
YHR117W;-0.23968;-0.15934;10.0308330567;8.50221385742356;8.31595140944131;0;0;0;0;1
YHR119W;-0.00095;-0.05941;9.6901305901;7.21095899099298;6.88857245956536;1;0;0;0;1
YHR123W;0.04414;-0.02054;10.1274713051;7.95542346583268;7.95243181701438;0;1;0;0;1
YHR126C;0.04993;0.01645;6.3087328041;;;0;1;0;0;0
YHR127W;-0.90157;-0.8623;8.1398942802;7.95372119652415;7.74865846826628;1;1;0;1;0
YHR129C;-0.81629;-0.85528;9.2899414685;7.52574210731848;6.97354236200188;0;0;0;0;1
YHR135C;-0.62709;-0.75028;9.8615872698;8.45023505049249;8.30183911235894;1;1;1;0;1
YHR136C;-0.01922;-0.07076;8.7550594855;8.0937607892127;7.68708015578314;1;0;0;0;0
YHR137W;0.11529;0.00219;7.2351503772;8.97726700749477;8.71034445966224;1;1;1;0;0
YHR138C;0.05575;0.0121;7.5137649601;8.94879756742964;8.16913241764865;0;0;1;0;0
YHR140W;0.07114;0.02822;6.8227916462;8.15737454645379;8.15737454645379;1;0;0;0;0
YHR143W;-0.0115;0.03065;11.2386995022;7.44692577333635;7.44692577333635;1;1;1;1;1
YHR146W;-0.08814;-0.1833;9.2347684174;9.44349613185318;9.30649613974735;1;1;1;1;1
YHR149C;-0.17514;-0.18779;9.1988774959;7.47699397265915;7.34601020991329;1;1;1;1;1
YHR151C;0.02801;0.04592;8.0990431235;7.32521935868372;7.32521935868372;1;1;1;1;1
YHR152W;0.05867;-0.05868;8.7778863427;6.82301948295718;6.84268328223842;1;1;1;1;1
YHR153C;0.02304;-0.03075;7.2665550343;;;1;1;1;1;1
YHR154W;0.00087;0.06537;8.2857284555;7.62435131201666;7.37798602543585;1;1;1;1;1
YHR155W;0.02191;-0.02136;8.2433255024;6.96479990590874;7.06196767695363;0;0;1;0;0
YHR156C;0.00523;0.0336;6.8731552936;6.76023890492998;6.69792187458937;0;0;0;0;1
YHR157W;0.01593;0.02307;7.4192901868;7.07203047150695;7.07203047150695;0;0;0;0;1
YHR158C;-0.1075;-0.10015;8.6155638211;8.87889026399007;8.42188832723596;0;0;0;0;1
YHR159W;-0.00536;-0.02991;6.5383199814;7.14092069056836;7.0352685992811;1;1;0;1;1
YHR162W;-0.00608;0.00822;12.5829826808;8.46756132410515;8.30522785180087;0;0;0;0;1
YHR169W;0.03517;-0.06559;8.3706785628;8.26996956429241;8.10474166626979;1;0;0;0;1
YHR173C;-0.08506;-0.0505;6.2879849894;5.00394630594546;5.00394630594546;0;1;0;0;0
YHR178W;-0.45876;-0.58639;8.5618649255;6.10434913167435;5.73669232632396;0;1;0;0;1
YHR179W;0.00022;-0.0022;12.1505812969;10.5196471554546;10.2961620859507;0;0;0;0;1
YHR182W;-0.04223;0.01558;7.7624047964;6.85315977648929;6.49659587136797;0;0;1;0;1
YHR189W;-0.07673;-0.02274;6.5244306454;7.06563522072502;6.81496118823544;0;0;0;1;0
YHR195W;-0.32473;-0.37032;9.051403939;7.86204255980553;7.85664764981646;0;0;0;0;1
YHR204W;-0.19762;-0.18801;8.4491087483;6.85032643635703;6.98692365857689;0;0;1;0;0
YHR205W;0.30875;0.32046;9.4128135949;8.28045872019898;7.92008319905323;0;1;1;0;0
YHR207C;0.02619;0.00431;9.678624104;8.0842338948884;8.13629809879188;0;0;0;0;1
YHR208W;0.31601;0.37981;12.8408621349;10.7923557291265;10.5872952682403;0;1;0;0;0
YHR213W-A;0.06798;0.00188;5.9125401086;;;0;0;1;0;0
YHR215W;-0.00245;0.05459;10.0566655033;9.35289738359265;8.79032716300399;1;1;0;0;0
YHR216W;0.03315;0.0278;13.1119306066;9.15392170697023;8.96042872525321;0;0;0;0;1
YHR218W;0.00647;-0.05316;8.5487291487;6.45335388525799;6.45335388525799;1;1;0;0;0
YHR219W;0.00981;-0.08264;12.6864020381;;;1;1;0;0;0
YIL001W;0.00131;-0.00953;7.7391404197;6.0927724911267;6.23441072571837;0;0;0;0;1
YIL002C;0.01415;0.04489;8.3866782375;7.12419933207209;7.06394670737837;0;0;0;0;1
YIL005W;-0.03709;-0.0692;9.1426905841;8.15323841049948;8.41741458533778;0;0;1;0;0
YIL006W;-0.14122;-0.10821;7.1640753579;;;0;0;0;0;1
YIL007C;0.05332;-0.03806;7.257078582;8.28304473446763;7.73632538378524;1;0;0;0;0
YIL009C-A;0.01307;-0.02371;7.5720886256;7.49105214503147;7.49105214503147;0;0;0;0;1
YIL009W;-0.10127;-0.07919;9.5454389131;8.28750923041885;8.29989643771904;1;1;1;1;1
YIL011W;-0.02505;0.04626;13.4374969189;;;0;1;0;1;1
YIL013C;-0.00082;0.00292;7.862408996;7.15629196510969;7.15629196510969;0;0;0;0;1
YIL014W;0.09018;0.02709;8.9623119653;7.34140909455553;7.28856039504497;0;0;0;0;1
YIL015W;-0.055;0.00044;6.1025060279;8.24099110553332;7.84713085921606;1;0;0;0;0
YIL036W;0.0583;0.0298;6.9090642965;7.95577126020937;7.82943522330812;0;0;0;0;1
YIL037C;-0.14122;-0.08602;8.7664241343;7.82843635915759;7.82843635915759;1;0;0;0;0
YIL038C;-0.03081;-0.06844;9.3997845607;8.42565821554786;8.46711067379279;0;0;1;0;0
YIL047C;0.03202;-0.01976;11.247030569;7.7305963508411;7.70949803457601;1;0;0;0;0
YIL049W;0.00903;0.03727;6.9426156253;6.59834915319882;6.47624357311782;1;0;0;0;0
YIL050W;-0.0859;-0.0556;9.5435961198;7.70698457018608;7.77246442650366;1;1;0;1;1
YIL056W;-0.31216;-0.36653;7.4369503154;7.08030312854791;7.07317081413971;0;1;1;0;0
YIL065C;0.08103;0.07206;9.5436225869;8.43801094956464;8.15836602515496;0;0;1;0;0
YIL066C;-0.04566;-0.02027;6.8843382324;8.1429826128727;7.8916690974262;1;1;1;0;1
YIL069C;0.05345;0.04173;13.419625328;11.3499785930784;10.5573870368366;0;0;0;0;1
YIL072W;0.01501;0.00692;5.8987515077;7.10845726334727;7.10845726334727;0;1;0;0;0
YIL074C;0.11186;-0.02449;10.3567623835;9.4195295839084;9.32799574158427;0;1;0;0;0
YIL076W;0.07451;0.06442;9.4730856543;9.46492175046089;9.26136326936151;1;1;0;0;0
YIL077C;0.029;0.0168;7.2447778486;7.52055504446435;7.49435720732228;0;0;0;0;1
YIL085C;-0.01067;0.00968;10.0618015005;7.93349385258186;7.62090876347077;0;0;0;0;1
YIL092W;-0.07954;-0.06061;6.9035144203;7.4800032114077;7.46796696648649;0;0;0;1;1
YIL094C;-0.0414;0.02912;14.3613564582;9.57111561509934;9.41012673862216;0;1;0;0;0
YIL097W;0.02147;0.04238;7.0366341243;6.99397207698737;6.66440902035041;0;0;0;0;1
YIL101C;-0.2693;-0.35243;7.128259263;6.80528439097724;6.80528439097724;0;0;0;1;0
YIL103W;-0.00061;0.06852;9.2426134695;8.05133196702635;7.8921815259242;0;0;0;0;1
YIL112W;0.02347;0.04173;8.539921877;7.44490321890537;7.50972243250231;0;0;0;0;1
YIL114C;-0.11524;-0.08218;9.8542113026;7.85437428116062;7.66458123620527;0;1;0;0;1
YIL117C;0.00268;0.02702;10.420355125;7.44746378273685;7.58735864361418;1;1;0;0;0
YIL121W;-0.03861;-0.09275;11.2022004036;7.93796409017765;8.00134222749459;0;1;0;0;0
YIL122W;-0.03216;-0.08564;6.2561511385;7.01740854468466;6.92199580588009;1;1;0;1;1
YIL123W;-0.00378;-0.06419;11.4706280939;8.31068040204626;7.68237892239008;1;1;1;0;1
YIL127C;0.01419;-0.04358;7.7779454392;8.10014207913987;8.17129534720217;1;0;0;0;0
YIL131C;-0.95846;-0.90425;8.2060213285;7.64055949886221;7.47954035022729;1;1;1;1;1
YIL132C;0.01594;-0.03865;6.6415605606;7.43102377101505;7.07487071511542;1;1;1;1;1
YIL133C;0.05681;0.02018;14.6528678365;10.4697607619916;10.4760565193753;0;0;0;0;1
YIL135C;-0.11327;-0.09294;8.8553729651;8.01239120885026;7.68708015578314;0;1;1;0;0
YIL138C;-0.03236;-0.03427;9.8552480824;9.44346058713954;8.93337196907432;0;1;0;0;0
YIL140W;-0.02548;0.00112;9.5763083595;7.52780619997798;7.60372951133905;1;1;1;1;1
YIL149C;-0.10959;-0.08464;10.1259382475;8.04504088508568;7.92162922058761;0;0;0;0;1
YIL153W;-0.02374;-0.02362;9.0642100829;7.94851395347299;7.86326262906125;0;0;1;0;0
YIL155C;-0.14075;-0.11644;9.986967591;8.90427510748914;8.25938582573415;1;0;0;0;0
YIL156W;-0.17278;-0.42368;7.2159146048;6.75354232067698;6.5609884777122;0;0;1;0;0
YIL158W;-0.00157;-0.01647;7.6505092507;7.04312857708029;7.39841847998726;1;1;1;1;1
YIL159W;-0.00297;-0.08126;6.2828131655;7.95675316408405;6.37073345420852;1;0;1;1;0
YIL162W;0.00423;-0.03661;10.1675198623;8.17683441107361;7.76968091210611;1;1;1;0;0
YIL164C;-0.0048;0.03049;7.5909093255;7.03450479553699;7.03450479553699;0;0;1;0;0
YIL166C;0.02284;0.0276;6.5543774831;;;0;0;1;0;1
YIL169C;0.03451;-0.03452;11.0217490503;8.00876347660405;7.36467261946588;1;0;1;0;0
YIL173W;-0.02241;0.01166;8.1047004814;7.17778788544175;6.92418018378051;0;0;1;0;0
YIL177C;0.02327;-0.00788;11.7450529153;6.37124911640918;6.37124911640918;1;1;0;0;0
YIR001C;0.04597;0.07481;7.4285188001;8.5361217196218;8.50376656629999;0;0;0;0;1
YIR002C;-0.05954;0.00456;8.8736264904;7.06294922933962;6.85484186841289;0;0;0;0;1
YIR009W;-0.14668;-0.00533;8.3922510389;7.46836900861826;7.28735868694998;0;0;1;0;1
YIR014W;-0.01961;0.01407;6.9058438335;8.1176747733655;7.08013438666772;0;0;1;0;1
YIR017C;0.35896;0.37134;9.1534302837;7.86358752156658;7.19743535409659;0;1;1;0;0
YIR023W;-0.21078;-0.20128;7.0896413858;7.30356021757286;7.33470382971573;0;0;1;0;1
YIR025W;-0.1241;-0.0726;7.6360845754;2.12885294426929;2.12885294426929;0;0;0;0;1
YIR034C;-0.03923;0.03663;12.0886565779;10.9842997940897;9.92666682548353;0;0;1;1;0
YIR035C;0.04214;-0.02445;10.2582471644;8.81237059341109;8.83929955868769;0;0;0;0;1
YIR036C;0.02428;0.04419;10.7362790003;9.05252520504359;8.89826862943484;0;1;1;0;1
YIR037W;0.0151;-0.01138;10.3831952686;9.67081818792528;9.27251123318515;0;0;1;0;0
YIR038C;0.03389;-0.00585;12.0677271348;9.34572580329076;9.20229844468223;0;0;1;0;0
YJL006C;0.07991;0.10566;8.4918190832;7.54613710995778;7.37148929521428;0;0;0;0;1
YJL013C;-0.09075;-0.04967;8.6205371359;7.01970901475976;6.85055210512774;0;0;1;0;1
YJL016W;-0.05353;-0.02086;9.1527126904;7.74660341434397;7.77828941945452;0;0;0;0;1
YJL029C;0.12745;0.17647;8.7852850564;7.77182581275516;7.82554080914226;1;0;0;0;1
YJL036W;0.13916;0.12826;7.5076908979;8.10404185933951;7.89621159473144;0;0;1;0;1
YJL037W;-0.00147;0.01972;7.7543512594;9.30979718216465;9.30979718216465;0;0;0;0;1
YJL038C;-0.04079;0.00379;6.1249161492;;;0;0;0;0;1
YJL042W;-0.80144;;10.3342277221;8.02821444446267;7.99603505480827;0;0;0;1;0
YJL043W;0.06395;0.03659;6.0614512509;;;0;0;0;0;1
YJL044C;-0.04147;4e-05;8.9998395542;7.67759798997536;7.70181182548122;1;1;1;1;1
YJL046W;-0.01214;-0.03954;7.3563588811;7.21971517469704;7.04501913587416;0;0;1;0;1
YJL048C;0.01828;-0.02058;10.0914418495;7.83019338513236;7.66255115806443;0;0;1;0;0
YJL049W;0.00743;0.03351;7.7018599061;7.30880278588535;7.56530362411719;0;0;1;0;0
YJL051W;-0.14686;-0.38741;8.8193307659;7.15852271225253;7.15852271225253;1;1;1;1;1
YJL052W;0.07383;-0.01769;16.5368986378;11.7916050449579;11.2950230980125;0;0;1;0;0
YJL059W;0.03285;-0.00283;9.7254002119;7.41243347603808;7.41243347603808;0;0;1;0;1
YJL060W;-0.00561;0.0276;12.2125612843;8.97444944229935;8.90845948222523;0;1;0;0;0
YJL062W;-0.50358;-0.67383;10.1428171102;7.53969782338885;7.71129981070325;0;0;0;0;1
YJL066C;-0.01738;0.0037;7.5144822344;8.76384953814789;8.13691361151972;0;0;1;0;1
YJL068C;0.05026;0.02232;12.2627883145;9.12124342700587;9.10967782480604;0;0;0;0;1
YJL070C;0.03338;-0.08515;8.0949407563;7.35128730883765;7.35827949268613;0;0;1;0;0
YJL073W;-0.06093;-0.12014;6.9082803913;7.5460416030821;7.41617877131252;1;1;1;1;1
YJL077W-B;-0.0048;-0.06326;7.4982015346;;;0;0;0;1;0
YJL078C;-0.00865;-0.00497;7.9274132483;8.34310064848515;8.49439312383333;1;1;1;1;1
YJL079C;0.01583;0.04126;10.6805263365;7.91039536584509;7.73101827798674;1;1;1;1;0
YJL080C;-0.40893;-0.44719;11.4676207174;10.4930400753313;10.4583367460521;1;0;0;0;0
YJL084C;-0.00425;0.10627;8.3986698561;7.50295514617143;7.57376491989846;1;0;0;1;1
YJL088W;0.07008;-0.00327;9.5478983428;10.4287036514067;9.07566162700601;0;0;1;0;0
YJL092W;-0.8635;-0.80865;7.3180998534;7.21143944911206;6.51110118057216;1;1;0;1;1
YJL095W;-0.03611;-0.0554;8.8852155125;6.91463058182684;6.68242351536778;0;0;1;0;1
YJL096W;0.00941;0.07778;7.6121490258;8.44353152579154;8.14535060553311;0;0;1;0;0
YJL099W;-0.00017;0.04717;8.3556374012;6.86356859249057;6.89315768722526;0;1;0;0;1
YJL102W;0.14398;0.06749;7.2691637795;7.15747941476783;7.26656554766521;0;0;0;0;1
YJL103C;-0.14466;-0.1626;6.9698095002;6.84776317677573;6.84776317677573;0;0;0;0;1
YJL105W;-0.45743;-0.39945;6.278094552;6.86185630850632;6.86185630850632;0;0;0;1;1
YJL107C;0.0931;-0.03264;6.403044031;7.29979736675816;7.29979736675816;1;0;0;0;0
YJL112W;-0.02484;0.05186;9.0234643258;7.72119764721436;7.76423843669666;0;0;0;0;1
YJL115W;-0.56547;-0.42909;8.786678163;8.63435354592495;8.35665191113038;1;1;1;1;1
YJL116C;0.04017;-0.01723;6.2384958951;7.17401053844776;7.39510754656249;1;0;1;0;0
YJL117W;-0.10121;-0.11139;9.6102130905;9.19843165826049;8.95572234533449;0;0;0;0;1
YJL118W;-0.06334;0.02291;9.1582883706;7.29736407900649;7.29736407900649;1;1;1;1;1
YJL121C;-0.01276;0.04263;11.1598169049;9.20997092590723;8.88308552440458;0;0;0;0;1
YJL122W;0.02848;-0.03756;7.0815503058;8.5635515155363;8.54929811135814;1;0;0;0;0
YJL123C;-0.09288;-0.16146;12.1780384871;9.01473534265863;8.71160441804551;1;0;0;0;1
YJL126W;-0.0504;-0.10336;8.6650967726;6.91364538716942;6.95101315957397;0;0;1;0;0
YJL128C;-0.41105;-0.50446;8.9720028011;8.31293292531907;8.23670381877751;0;0;1;0;0
YJL130C;-0.16433;-0.04191;14.5186641427;10.5555659194679;10.2861344319193;0;0;0;0;1
YJL133C-A;0.01386;-0.05002;12.5715012996;9.03898762435614;7.81675346682408;0;0;1;0;0
YJL134W;-0.01975;0.00539;9.4794221348;7.25993356213507;7.20708280695112;1;1;1;0;1
YJL137C;-0.0743;-0.02353;8.8687343969;7.40117119935055;7.25605586880122;1;1;1;1;1
YJL141C;-0.48369;-0.51914;8.3960993906;7.90896863646227;7.40190478736124;0;0;1;0;0
YJL144W;-0.12516;-0.09946;6.8560378446;7.36228037970585;7.26947196722171;0;0;1;0;0
YJL146W;0.03014;0.01714;8.7815127445;7.61406781521672;7.68630446092394;0;0;1;0;1
YJL147C;-0.04766;-0.05814;7.4440534371;7.59260886108066;7.62143250969928;0;0;0;0;1
YJL154C;0.04757;0.14329;8.7492009763;8.22362544457237;8.30317772822915;0;0;0;0;1
YJL155C;0.00991;-0.00465;8.4919144775;8.00573871968521;7.70319529748751;1;0;1;0;0
YJL157C;-0.06668;-0.1223;11.0072721269;6.64528266278867;6.05381084608254;1;1;1;1;1
YJL158C;-0.03103;-0.08739;12.2488434874;9.05383767465929;9.28049013825083;1;1;1;0;1
YJL159W;-0.02117;0.01742;10.2301797599;9.2056409140916;9.37674259792469;1;1;1;1;1
YJL162C;-0.80554;-0.8705;7.1224076318;6.51648985297924;6.29526600143965;0;0;0;0;1
YJL164C;0.02027;-0.23144;10.3279332586;8.21708599324956;8.17607475918575;1;0;1;0;0
YJL168C;-0.21483;-0.17677;7.8137565042;8.41746385784744;8.04164325793919;0;0;0;0;1
YJL172W;-0.01242;0.00739;14.7925801493;9.29736771887441;9.2591199294227;0;0;0;0;1
YJL176C;0.73427;0.70957;7.6991530617;8.43173422139809;8.16994132672117;0;0;0;0;1
YJL177W;0.03036;0.03249;14.8376954544;10.5829786211401;10.3312683265338;0;0;0;0;1
YJL178C;-0.12526;-0.02291;9.4415387318;8.62246211182797;8.3968332289957;0;0;0;0;1
YJL179W;0.02585;0.05686;7.7667895518;8.44118505303729;8.12038583582881;1;0;0;0;0
YJL181W;-0.06723;0.00465;9.101807045;6.56244936614927;6.5410299991899;0;1;1;1;1
YJL183W;0.05291;0.14401;11.455352532;8.5930074467422;8.53544655400381;1;0;1;0;1
YJL186W;0.03398;0.06979;9.5424556781;8.81646877826653;8.48854346904678;0;0;1;0;1
YJL187C;-0.84484;-0.77134;8.4309797916;8.01748499115611;6.95352727326839;1;1;1;1;1
YJL192C;-0.02589;0.07619;9.6822885763;8.64170283367959;8.50046015557068;0;0;0;0;1
YJL193W;0.04376;0.02052;8.4576370681;6.1044395135287;6.08355278172991;0;0;1;0;1
YJL196C;-0.36174;-0.45012;11.4078151341;8.72927247160049;8.20471593453295;1;1;0;1;0
YJL198W;0.0093;0.04546;10.5593887197;7.55344455232821;7.82719348393683;1;0;1;0;0
YJL200C;-0.0602;-0.00731;11.9702708079;9.98124083510663;9.36205673468489;1;0;1;0;0
YJL201W;-0.02641;-0.05508;7.2887989714;8.07873942661571;8.0816474347752;1;1;1;0;1
YJL204C;-0.14387;-0.16153;7.9696883073;7.71696612956895;7.72666172279285;0;0;0;0;1
YJL209W;0.10896;-0.06029;7.5794535378;7.81069341192095;7.58309631158806;0;0;0;0;1
YJL212C;-0.00682;0.03846;9.0900108633;7.44273075305264;6.76494357528574;0;0;0;0;1
YJL213W;-0.02839;0.08488;7.9370401302;4.06750241769363;4.06750241769363;0;0;1;0;0
YJL214W;0.06576;-0.01453;6.1101274578;6.43454651878745;6.43454651878745;1;0;0;0;0
YJL216C;0.04048;0.06151;6.519949431;7.16908775375735;7.16908775375735;0;0;0;0;1
YJL217W;-0.04272;0.02842;10.3112317704;9.32208611711661;9.05342787180395;1;1;0;1;0
YJL218W;-0.05269;-0.01953;6.2693492819;7.24148555148217;7.14317652586239;1;0;0;1;0
YJL219W;-0.00798;0.00279;6.8917483572;;;1;0;0;0;0
YJL225C;0.03093;0.01902;11.5237910214;6.37124911640918;6.37124911640918;1;1;0;0;0
YJR001W;-0.21848;-0.1774;13.0660279056;7.61215870030179;7.37549930121054;1;1;1;0;1
YJR003C;-0.02959;-0.0395;7.6262839028;7.94966274723529;8.06601988092914;1;1;1;1;1
YJR004C;0.03267;-0.02285;11.8729544874;7.8859251888717;7.97070036339185;0;1;1;0;0
YJR009C;-0.03825;0.00957;16.5443499818;12.5671176274492;12.0511477464892;0;0;0;0;1
YJR010C-A;-0.07857;0.0918;7.0341594665;8.40120045854569;8.1131770520758;0;0;0;0;1
YJR015W;-0.02457;0.0431;11.0011367654;6.92928488286174;6.45990445437754;0;0;0;0;1
YJR021C;-0.02028;0.01027;7.0139789812;5.8915935898303;5.8915935898303;0;0;1;0;0
YJR025C;-0.05422;0.04619;11.0339551014;9.37380387602662;8.48764321849771;0;0;1;0;0
YJR030C;-0.03837;-0.00068;8.2606309778;;;1;1;1;1;1
YJR031C;-0.5745;-0.47833;10.5297831231;7.60573574643987;7.63817881857518;0;0;1;0;1
YJR032W;0.07536;0.01518;7.2587433035;8.22029586104311;8.11511371761895;0;0;0;0;1
YJR040W;0.01093;-0.04258;8.8473804304;7.10522444412319;6.91311837251459;0;0;0;0;1
YJR043C;0.04797;-0.00454;8.3355230343;7.38713068984968;7.21732427919871;1;1;1;1;1
YJR047C;-0.05698;-0.02267;11.1523821724;10.0911584917229;8.89871380711878;1;0;0;0;0
YJR048W;0.00424;0.07592;6.4527765939;9.37828896598805;8.8811349636389;0;1;0;0;0
YJR049C;0.06798;0.04975;7.7939440902;8.97279248001119;8.10682626865674;0;0;0;0;1
YJR051W;0.06423;0.00278;10.8952281097;8.45630692377567;8.47616162413643;0;0;0;0;1
YJR053W;-0.26385;-0.99305;6.0106093031;6.98425311328047;6.62836256873855;1;0;0;1;1
YJR054W;0.10599;0.0263;8.7362497931;6.38273980113143;6.28785856016178;1;1;1;1;1
YJR063W;0.30858;0.3744;6.6737866755;9.36586956222549;9.39255035454417;1;0;0;0;0
YJR070C;0.00685;-0.06545;9.3726293975;9.99287049388482;9.92924962411698;1;0;0;0;0
YJR073C;0.0318;0.03792;13.4624127603;9.31197621139665;8.9505981081451;0;0;1;0;0
YJR075W;-0.05095;0.02937;10.7815269466;8.41103092472182;8.14384187030435;1;0;0;0;0
YJR077C;0.03215;0.00372;12.4597192054;10.6590928338163;9.65967145174575;0;0;0;0;1
YJR080C;-0.08056;-0.11296;8.8153121552;8.09344283661137;8.20756085495661;0;0;1;0;1
YJR083C;0.07939;0.04933;6.1260445006;8.0455119719619;7.78735414495218;0;0;0;0;1
YJR086W;0.39671;0.48449;8.7924360339;8.77343564541136;8.23003689925109;0;0;1;0;0
YJR092W;-0.00093;0.06598;9.4101227327;7.48065990788755;7.37775890822787;1;1;1;1;1
YJR094C;-0.14114;-0.05874;6.2882102265;7.11259253416932;7.11259253416932;0;0;1;0;0
YJR097W;0.05494;0.01006;6.7463507754;7.57097986743606;7.60589000105312;0;0;1;0;1
YJR098C;-0.01904;-0.04469;7.4923752685;6.97720742488831;7.11476944836646;0;0;1;0;1
YJR105W;0.03104;0.09433;14.5223962917;10.7906429827392;10.6291631947508;0;0;0;0;1
YJR109C;0.07837;-0.01812;12.6913266331;11.1574267896901;10.2354805889297;1;0;0;0;0
YJR110W;0.07857;0.10227;8.4732064847;7.38151992902223;7.06028921336425;0;1;0;0;1
YJR111C;0.06468;0.07921;7.7581656756;7.8413471954919;7.57376491989846;0;0;0;0;1
YJR116W;-0.00221;-0.04274;7.3008537153;7.27598823719698;7.51773228362812;0;0;1;1;0
YJR118C;0.06193;0.07185;9.2573933969;7.38815556793732;7.37773517087566;0;0;1;0;1
YJR119C;-0.03996;-0.08584;7.2794869859;7.32859162646489;6.70196036600254;0;0;1;0;0
YJR121W;0.03977;-0.02043;13.0883692646;11.6165288281303;10.4799225217831;1;0;0;0;1
YJR125C;-0.01678;0.07193;11.6759105021;9.15690819295116;9.17650579808239;0;0;0;0;1
YJR127C;-0.00058;0.00626;10.4244850394;6.83439197904139;7.10845726334727;0;0;0;0;1
YJR132W;-0.91614;-0.86856;8.7456872871;8.1328719795015;7.99901994645491;1;0;0;0;0
YJR135C;0.01191;-0.05443;6.8230535359;6.98953695561935;6.93731408122368;0;0;1;0;1
YJR137C;1.01692;0.95855;13.7015857703;9.3768735336561;8.71612962272252;1;1;1;0;0
YJR140C;-0.06453;-0.11448;8.7688583537;6.90622091341805;6.69063266741672;0;0;0;0;1
YJR143C;-0.03233;-0.09667;11.9943668179;8.4863153037436;8.22362717580548;1;0;0;0;1
YJR146W;-0.00568;0.03068;6.0233723068;7.11738422252723;7.1438477026578;0;0;0;1;0
YJR147W;-0.14694;-0.17936;7.3470237655;7.32942958814713;7.62559507213245;0;0;0;1;0
YJR148W;-0.0015;0.01906;11.1062711976;9.90194623168303;9.65583411566277;1;1;1;0;1
YJR149W;0.0379;-0.00983;6.7545962356;7.36402470135278;7.45701242222653;1;0;0;0;0
YJR151C;-0.52421;-0.49455;6.6131085247;7.95279096674685;7.95279096674685;0;0;0;0;1
YJR154W;-0.01827;-0.02427;6.002829909;7.00725386787401;7.08757217025096;1;1;0;1;0
YJR155W;-0.05719;-0.02967;8.4974553257;8.39878620565704;8.39878620565704;0;1;1;1;1
YJR161C;-0.02942;-0.07163;10.4017911008;5.86200432214147;5.09311705596288;1;0;0;0;0
YKL001C;0.76298;0.73111;11.647976719;9.97864389249393;8.47560585516762;0;1;1;0;0
YKL007W;0.02446;0.03589;11.9140394183;9.38010181804742;8.69008446311911;0;0;1;0;0
YKL008C;-0.00607;0.02347;10.9778055078;8.41305062553159;8.28299287019408;1;1;1;1;1
YKL009W;-0.05068;-0.17888;10.7805795913;9.40173736183382;9.32123034880827;1;0;0;0;0
YKL010C;-0.10779;-0.15945;9.0691780941;8.17864751143982;8.0276939833726;0;0;0;0;1
YKL011C;0.00023;-0.01177;7.2251775295;6.81245230914602;6.8868340675518;0;0;0;0;1
